up_time_ms,abs_time_ms,time_zone_ms,format,up_time_ms,has_location_fix,latitude,longitude,altitude,speed_mps,heading_deg,accuracy_m,accuracy_vert_m,accuracy_speed_mps,fix_type,sats_in_view_0,sats_in_view_1,sats_in_view_2,sats_in_view_3,sats_in_view_4,sats_in_use_0,sats_in_use_1,sats_in_use_2,sats_in_use_3,sats_in_use_4,gps_time_ms
9365625,1619342439446,7200000,4,9365396,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33638000
9366619,1619342440440,7200000,4,9366394,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33639000
9366620,1619342440441,7200000,4,9367398,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33640000
9366620,1619342440441,7200000,4,9368395,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33641000
9366620,1619342440441,7200000,4,9369398,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33642000
9366620,1619342440441,7200000,4,9370395,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33643000
9366620,1619342440441,7200000,4,9371395,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33644000
9366620,1619342440441,7200000,4,9372397,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33645000
9366620,1619342440441,7200000,4,9373397,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33646000
9366620,1619342440441,7200000,4,9374398,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33647000
9366620,1619342440441,7200000,4,9375394,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33648000
9366620,1619342440441,7200000,4,9376399,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33649000
9366620,1619342440441,7200000,4,9377400,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33650000
9366620,1619342440441,7200000,4,9378399,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33651000
9366620,1619342440441,7200000,4,9379632,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33652230
9366620,1619342440441,7200000,4,9380509,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33653110
9366707,1619342440528,7200000,4,9381402,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33654000
9367707,1619342441528,7200000,4,9382400,0,50.682543,7.189805,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,0,0,0,0,0,33655000
9368725,1619342442546,7200000,4,9383771,1,50.678490,7.193630,42.799999,2.122224,172.600006,29.500000,33.299999,0.358334,3,11,10,0,0,1,5,0,0,0,0,33656360
9369719,1619342443540,7200000,4,9384400,0,50.678490,7.193630,42.799999,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33657000
9370727,1619342444548,7200000,4,9385548,1,50.678895,7.193658,64.199997,0.733334,175.100006,28.100000,31.799999,0.983334,3,11,10,0,0,1,5,0,0,0,0,33658140
9371717,1619342445538,7200000,4,9386450,0,50.678895,7.193658,64.199997,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33659030
9372710,1619342446531,7200000,4,9387405,0,50.678895,7.193658,64.199997,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33660000
9373815,1619342447636,7200000,4,9388413,1,50.678817,7.193643,70.099998,0.997223,201.100006,41.099998,43.799999,0.916667,3,11,10,0,0,1,5,0,0,0,0,33661000
9374718,1619342448539,7200000,4,9389401,0,50.678817,7.193643,70.099998,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33662000
9375721,1619342449542,7200000,4,9390399,0,50.678817,7.193643,70.099998,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33663000
9376719,1619342450540,7200000,4,9391514,1,50.678798,7.193575,-5.300000,0.000000,203.100006,40.599998,43.000000,2.027779,3,11,10,0,0,1,5,0,0,0,0,33664100
9377714,1619342451535,7200000,4,9392394,0,50.678798,7.193575,-5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33665000
9378733,1619342452554,7200000,4,9393524,1,50.678838,7.193542,2.000000,5.255560,31.299999,38.700001,40.700001,2.077780,3,11,10,0,0,1,5,0,0,0,0,33666110
9379714,1619342453535,7200000,4,9394399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33667000
9380707,1619342454528,7200000,4,9395401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33668000
9381708,1619342455529,7200000,4,9396400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33669000
9382711,1619342456532,7200000,4,9397400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33670000
9383711,1619342457532,7200000,4,9398401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33671000
9384710,1619342458531,7200000,4,9399398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33672000
9385715,1619342459536,7200000,4,9400394,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33673000
9387108,1619342460929,7200000,4,9401396,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33674000
9387711,1619342461532,7200000,4,9402400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33675000
9388712,1619342462533,7200000,4,9403404,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33676000
9389710,1619342463531,7200000,4,9404399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33677000
9390711,1619342464532,7200000,4,9405405,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33678000
9391707,1619342465528,7200000,4,9406403,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33679000
9392707,1619342466528,7200000,4,9407395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33680000
9393709,1619342467530,7200000,4,9408407,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33681000
9394709,1619342468530,7200000,4,9409408,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33682000
9395710,1619342469531,7200000,4,9410405,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33683000
9396710,1619342470531,7200000,4,9411401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33684000
9397711,1619342471532,7200000,4,9412401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33685000
9398710,1619342472531,7200000,4,9413397,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33686000
9399710,1619342473531,7200000,4,9414398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33687000
9400710,1619342474531,7200000,4,9415404,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33688000
9401710,1619342475531,7200000,4,9416402,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33689000
9402710,1619342476531,7200000,4,9417401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33690000
9403707,1619342477528,7200000,4,9418396,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33691000
9404708,1619342478529,7200000,4,9419400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33692000
9405720,1619342479541,7200000,4,9420397,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33693000
9406708,1619342480529,7200000,4,9421399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33694000
9407711,1619342481532,7200000,4,9422398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33695000
9408710,1619342482531,7200000,4,9423406,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33696000
9409712,1619342483533,7200000,4,9424419,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33697000
9410715,1619342484536,7200000,4,9425399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33698000
9411712,1619342485533,7200000,4,9426402,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33699000
9412711,1619342486532,7200000,4,9427399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33700000
9413712,1619342487533,7200000,4,9428401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33701000
9414712,1619342488533,7200000,4,9429400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33702000
9415711,1619342489532,7200000,4,9430400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33703000
9416708,1619342490529,7200000,4,9431395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33704000
9417707,1619342491528,7200000,4,9432397,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33705000
9418709,1619342492530,7200000,4,9433398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33706000
9419709,1619342493530,7200000,4,9434401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33707000
9420709,1619342494530,7200000,4,9435398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33708000
9421710,1619342495531,7200000,4,9436395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33709000
9422711,1619342496532,7200000,4,9437395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33710000
9423709,1619342497530,7200000,4,9438401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33711000
9424711,1619342498532,7200000,4,9439402,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33712000
9425711,1619342499532,7200000,4,9440400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33713000
9426711,1619342500532,7200000,4,9441396,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33714000
9427712,1619342501533,7200000,4,9442395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33715000
9428706,1619342502527,7200000,4,9443399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33716000
9429708,1619342503529,7200000,4,9444395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33717000
9430714,1619342504535,7200000,4,9445395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33718000
9431709,1619342505530,7200000,4,9446395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33719000
9432711,1619342506532,7200000,4,9447397,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33720000
9433711,1619342507532,7200000,4,9448398,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33721000
9434710,1619342508531,7200000,4,9449395,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33722000
9435719,1619342509540,7200000,4,9450399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33723000
9436711,1619342510532,7200000,4,9451403,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33724000
9437712,1619342511533,7200000,4,9452402,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33725000
9438711,1619342512532,7200000,4,9453402,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33726000
9439712,1619342513533,7200000,4,9454403,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33727000
9440711,1619342514532,7200000,4,9455399,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33728000
9441708,1619342515529,7200000,4,9456401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33729000
9442708,1619342516529,7200000,4,9457406,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33730000
9443709,1619342517530,7200000,4,9458400,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33731000
9444709,1619342518530,7200000,4,9459401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33732000
9445711,1619342519532,7200000,4,9460401,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33733000
9446711,1619342520532,7200000,4,9461419,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33734020
9447711,1619342521532,7200000,4,9462474,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33735070
9448719,1619342522540,7200000,4,9463454,0,50.678838,7.193542,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33736030
9449726,1619342523547,7200000,4,9464413,1,50.677755,7.194145,164.899994,0.000000,303.100006,114.099998,102.599998,1.916668,3,11,10,0,0,1,5,0,0,0,0,33737000
9450722,1619342524543,7200000,4,9465404,0,50.677755,7.194145,164.899994,0.000000,0.000000,0.000000,0.000000,0.000000,1,11,10,0,0,1,5,0,0,0,0,33738000
9451738,1619342525559,7200000,4,9466417,1,50.678933,7.193615,62.500000,1.461112,324.299988,104.000000,94.900002,1.822224,3,11,10,0,0,1,4,2,0,0,0,33739000
9452731,1619342526552,7200000,4,9467427,1,50.678980,7.193672,73.800003,1.461112,358.600006,94.400002,87.000000,1.736112,3,11,10,0,0,1,4,4,0,0,0,33740000
9453731,1619342527552,7200000,4,9468419,1,50.679013,7.193643,72.300003,2.111113,16.400000,85.800003,79.199997,1.719446,3,11,10,0,0,1,3,3,0,0,0,33741000
9454807,1619342528628,7200000,4,9469419,1,50.679030,7.193610,70.300003,2.111113,27.400000,77.699997,72.199997,2.311113,3,11,10,0,0,1,3,4,0,0,0,33742000
9455737,1619342529558,7200000,4,9470419,1,50.679037,7.193578,69.699997,2.650002,26.700001,70.300003,65.699997,2.172224,3,11,10,0,0,1,3,4,0,0,0,33743000
9456731,1619342530552,7200000,4,9471420,1,50.679053,7.193575,67.099998,2.111113,18.400000,63.900002,60.400002,1.991668,3,11,10,0,0,1,5,5,0,0,0,33744000
9457731,1619342531552,7200000,4,9472423,1,50.679067,7.193573,68.000000,2.111113,5.100000,58.099998,55.400002,1.825001,3,11,10,0,0,1,4,5,0,0,0,33745000
9458731,1619342532552,7200000,4,9473423,1,50.679080,7.193575,69.300003,1.461112,1.100000,52.599998,50.599998,1.694446,3,11,10,0,0,1,5,4,0,0,0,33746000
9459731,1619342533552,7200000,4,9474423,1,50.679083,7.193553,70.400002,2.111113,305.200012,50.299999,46.299999,1.669446,3,11,10,0,0,1,3,2,0,0,0,33747000
9460732,1619342534553,7200000,4,9475424,1,50.679088,7.193538,71.500000,1.461112,308.399994,46.400002,42.599998,1.547223,3,11,10,0,0,1,3,5,0,0,0,33748000
9461732,1619342535553,7200000,4,9476425,1,50.679103,7.193520,70.199997,1.691668,335.299988,42.400002,39.700001,1.433334,3,11,10,0,0,1,5,5,0,0,0,33749000
9462843,1619342536664,7200000,4,9477426,1,50.679108,7.193498,69.900002,1.691668,335.500000,38.599998,36.400002,1.322223,3,11,10,0,0,1,5,7,0,0,0,33750000
9463874,1619342537695,7200000,4,9478427,1,50.679122,7.193475,69.500000,1.397223,336.799988,35.599998,33.700001,1.225001,3,11,10,0,0,1,5,4,0,0,0,33751000
9464874,1619342538695,7200000,4,9479428,1,50.679137,7.193470,68.900002,1.397223,338.200012,32.799999,31.299999,1.138890,3,11,10,0,0,1,5,5,0,0,0,33752000
9467139,1619342540960,7200000,4,9480425,1,50.679148,7.193462,68.500000,1.397223,341.100006,30.299999,28.900000,1.058334,3,11,10,0,0,1,4,5,0,0,0,33753000
9467161,1619342540982,7200000,4,9481419,1,50.679155,7.193445,68.500000,1.369445,332.299988,27.900000,26.700001,0.997223,3,11,10,0,0,1,4,6,0,0,0,33754000
9467874,1619342541695,7200000,4,9482425,1,50.679163,7.193425,68.400002,1.369445,328.700012,25.799999,25.000000,0.936112,3,11,10,0,0,1,5,6,0,0,0,33755000
9468875,1619342542696,7200000,4,9483422,1,50.679173,7.193415,67.900002,1.394446,323.600006,24.000000,23.600000,0.872223,3,11,10,0,0,1,5,4,0,0,0,33756000
9469875,1619342543696,7200000,4,9484423,1,50.679182,7.193418,68.099998,1.394446,327.399994,22.500000,21.900000,0.816667,3,11,10,0,0,1,6,4,0,0,0,33757000
9470881,1619342544702,7200000,4,9485423,1,50.679198,7.193420,67.599998,1.369445,330.000000,21.200001,20.500000,0.769445,3,11,10,0,0,1,4,4,0,0,0,33758000
9471876,1619342545697,7200000,4,9486425,1,50.679208,7.193402,66.400002,1.369445,323.700012,20.000000,19.500000,0.727778,3,11,10,0,0,1,4,5,0,0,0,33759000
9473125,1619342546946,7200000,4,9487422,1,50.679212,7.193378,66.699997,1.319445,313.600006,18.500000,18.400000,0.688889,3,11,10,0,0,1,3,4,0,0,0,33760000
9473876,1619342547697,7200000,4,9488423,1,50.679218,7.193365,65.900002,1.319445,329.000000,17.000000,17.500000,0.655556,3,11,10,0,0,1,6,5,0,0,0,33761000
9474874,1619342548695,7200000,4,9489425,1,50.679228,7.193365,65.099998,1.319445,305.100006,15.900000,16.700001,0.619445,3,11,10,0,0,1,4,6,0,0,0,33762000
9475877,1619342549698,7200000,4,9490419,1,50.679242,7.193358,64.800003,1.277779,319.600006,15.000000,15.900000,0.591667,3,11,10,0,0,1,5,6,0,0,0,33763000
9476878,1619342550699,7200000,4,9491422,1,50.679255,7.193353,64.099998,1.275001,320.100006,14.200000,15.500000,0.563889,3,11,10,0,0,1,6,4,0,0,0,33764000
9477878,1619342551699,7200000,4,9492419,1,50.679263,7.193342,63.700001,1.277779,310.600006,13.700000,14.800000,0.538889,3,11,10,0,0,1,5,5,0,0,0,33765000
9478878,1619342552699,7200000,4,9493420,1,50.679277,7.193337,62.799999,1.277779,319.000000,13.000000,14.400000,0.508334,3,11,10,0,0,1,7,5,0,0,0,33766000
9480082,1619342553903,7200000,4,9494419,1,50.679290,7.193335,61.500000,1.277779,331.200012,12.400000,14.100000,0.491667,3,11,10,0,0,1,6,5,0,0,0,33767000
9480887,1619342554708,7200000,4,9495425,1,50.679302,7.193333,61.099998,1.288890,336.700012,11.800000,13.400000,0.472223,3,11,10,0,0,1,5,4,0,0,0,33768000
9481890,1619342555711,7200000,4,9496425,1,50.679313,7.193327,60.700001,1.319445,338.100006,11.600000,12.800000,0.450000,3,11,10,0,0,1,5,6,0,0,0,33769000
9482886,1619342556707,7200000,4,9497421,1,50.679325,7.193322,60.299999,1.338890,346.700012,11.700000,12.300000,0.438889,3,11,10,0,0,1,4,6,0,0,0,33770000
9483887,1619342557708,7200000,4,9498420,1,50.679337,7.193315,60.099998,1.338890,348.799988,12.600000,11.800000,0.427778,3,11,10,0,0,1,4,3,0,0,0,33771000
9484972,1619342558793,7200000,4,9499420,1,50.679347,7.193297,60.099998,1.288890,338.000000,13.600000,11.500000,0.416667,3,11,10,0,0,1,4,4,0,0,0,33772000
9486115,1619342559936,7200000,4,9500420,1,50.679360,7.193282,59.900002,1.288890,330.500000,13.000000,11.000000,0.422223,3,11,10,0,0,1,4,3,0,0,0,33773000
9486955,1619342560776,7200000,4,9501421,1,50.679375,7.193275,60.400002,1.344446,337.200012,12.200000,10.900000,0.408334,3,11,10,0,0,1,7,5,0,0,0,33774000
9487884,1619342561705,7200000,4,9502425,1,50.679393,7.193272,60.500000,1.361112,337.000000,11.400000,10.500000,0.502778,3,11,10,0,0,1,7,5,0,0,0,33775000
9490806,1619342564627,7200000,4,9503416,1,50.679405,7.193272,60.900002,1.361112,339.299988,10.800000,10.300000,0.480556,3,11,10,0,0,1,6,6,0,0,0,33776000
9490830,1619342564651,7200000,4,9504425,1,50.679418,7.193272,60.799999,1.366668,339.799988,10.200000,10.000000,0.461111,3,11,10,0,0,1,6,5,0,0,0,33777000
9491940,1619342565761,7200000,4,9506227,1,50.679428,7.193270,60.900002,1.361112,328.899994,9.800000,9.700000,0.455556,3,11,10,0,0,1,6,4,0,0,0,33778000
9491966,1619342565787,7200000,4,9506424,1,50.679445,7.193273,61.000000,1.377779,343.899994,9.500000,9.500000,0.441667,3,11,10,0,0,1,7,5,0,0,0,33779000
9492715,1619342566536,7200000,4,9507424,1,50.679458,7.193268,60.700001,1.555557,338.600006,9.900000,9.300000,0.430556,3,11,10,0,0,1,7,5,0,0,0,33780000
9493719,1619342567540,7200000,4,9508423,1,50.679470,7.193263,60.700001,1.377779,342.000000,9.300000,9.100000,0.416667,3,11,10,0,0,1,5,3,0,0,0,33781000
9494708,1619342568529,7200000,4,9509425,1,50.679482,7.193255,60.700001,1.480557,337.799988,9.200000,9.000000,0.400000,3,11,10,0,0,1,7,5,0,0,0,33782000
9496085,1619342569906,7200000,4,9510423,1,50.679493,7.193252,60.500000,1.575001,339.799988,9.800000,8.800000,0.400000,3,11,10,0,0,1,7,5,0,0,0,33783000
9497068,1619342570889,7200000,4,9511422,1,50.679510,7.193247,60.700001,1.575001,342.100006,11.200000,8.800000,0.425000,3,11,10,0,0,1,6,5,0,0,0,33784000
9497735,1619342571556,7200000,4,9512418,1,50.679522,7.193248,60.799999,1.480557,345.299988,11.100000,8.800000,0.408334,3,11,10,0,0,1,6,2,0,0,0,33785000
9498721,1619342572542,7200000,4,9513425,1,50.679527,7.193250,60.599998,0.825001,330.700012,10.700000,8.700000,0.436111,3,11,10,0,0,1,6,3,0,0,0,33786000
9499711,1619342573532,7200000,4,9514422,1,50.679538,7.193248,60.900002,0.825001,344.799988,10.200000,9.200000,0.438889,3,11,10,0,0,1,5,4,0,0,0,33787000
9500711,1619342574532,7200000,4,9515423,1,50.679550,7.193247,60.799999,1.008334,347.600006,9.700000,9.000000,0.430556,3,11,10,0,0,1,6,6,0,0,0,33788000
9501714,1619342575535,7200000,4,9516424,1,50.679565,7.193245,60.900002,1.644446,356.399994,9.300000,8.800000,0.452778,3,11,10,0,0,1,5,5,0,0,0,33789000
9502717,1619342576538,7200000,4,9517423,1,50.679575,7.193247,61.000000,1.480557,358.700012,9.100000,8.700000,0.436111,3,11,10,0,0,1,5,5,0,0,0,33790000
9503717,1619342577538,7200000,4,9518422,1,50.679585,7.193245,60.799999,1.197223,349.000000,8.700000,8.600000,0.505556,3,11,10,0,0,1,4,4,0,0,0,33791000
9504719,1619342578540,7200000,4,9519425,1,50.679598,7.193247,60.599998,1.480557,2.000000,9.200000,10.300000,0.513889,3,11,10,0,0,1,4,5,0,0,0,33792000
9505718,1619342579539,7200000,4,9520423,1,50.679612,7.193245,60.599998,1.608335,357.700012,16.299999,10.000000,0.838890,3,11,10,0,0,1,4,2,0,0,0,33793000
